,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,added_at,song_title,artists,Popularity,popularity
775,0.061,https://api.spotify.com/v1/audio-analysis/0gJuzd44IqrWaPMJ7z9O0k,0.655,238496,0.892,0gJuzd44IqrWaPMJ7z9O0k,0.0,7,0.324,-3.996,1,0.129,100.03,4,https://api.spotify.com/v1/tracks/0gJuzd44IqrWaPMJ7z9O0k,audio_features,spotify:track:0gJuzd44IqrWaPMJ7z9O0k,0.627,2018-04-15T21:51:25Z,My Last (feat. 로꼬 Loco & Gray),"Jay Park,GRAY,Loco",,44
776,0.00221,https://api.spotify.com/v1/audio-analysis/5l3P6VVTsfWGvdH4xVSeHK,0.635,172615,0.98,5l3P6VVTsfWGvdH4xVSeHK,0.664,4,0.266,-4.547,1,0.117,130.046,4,https://api.spotify.com/v1/tracks/5l3P6VVTsfWGvdH4xVSeHK,audio_features,spotify:track:5l3P6VVTsfWGvdH4xVSeHK,0.44,2018-04-15T21:50:47Z,Supa Dupa Fly 2018,W&W,,53
777,0.000629,https://api.spotify.com/v1/audio-analysis/5L2l7mI8J1USMzhsmdjat9,0.654,262200,0.83,5L2l7mI8J1USMzhsmdjat9,1.13e-06,10,0.121,-4.801,1,0.0366,124.989,4,https://api.spotify.com/v1/tracks/5L2l7mI8J1USMzhsmdjat9,audio_features,spotify:track:5L2l7mI8J1USMzhsmdjat9,0.548,2018-04-15T21:22:07Z,Red Lights,Tiësto,,66
778,0.375,https://api.spotify.com/v1/audio-analysis/6jLsYKGOBRBRvdowIzuyUf,0.4,216786,0.724,6jLsYKGOBRBRvdowIzuyUf,0.0,8,0.0927,-6.064,1,0.253,96.782,4,https://api.spotify.com/v1/tracks/6jLsYKGOBRBRvdowIzuyUf,audio_features,spotify:track:6jLsYKGOBRBRvdowIzuyUf,0.43,2018-04-15T04:00:20Z,All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],"Jay Park,Hoody,Loco",,60
779,0.288,https://api.spotify.com/v1/audio-analysis/5mktG3zst5SVxAiVHY4j6C,0.547,296533,0.588,5mktG3zst5SVxAiVHY4j6C,0.0,7,0.146,-8.323,1,0.0246,143.922,4,https://api.spotify.com/v1/tracks/5mktG3zst5SVxAiVHY4j6C,audio_features,spotify:track:5mktG3zst5SVxAiVHY4j6C,0.183,2018-04-13T03:25:13Z,不能說的秘密,Jay Chou,,50
780,0.553,https://api.spotify.com/v1/audio-analysis/3CE1HoJJ0FVKo7JHsWIuvC,0.505,230571,0.63,3CE1HoJJ0FVKo7JHsWIuvC,0.0,2,0.229,-6.804,1,0.125,139.712,4,https://api.spotify.com/v1/tracks/3CE1HoJJ0FVKo7JHsWIuvC,audio_features,spotify:track:3CE1HoJJ0FVKo7JHsWIuvC,0.375,2018-04-13T03:23:12Z,說散就散,JC 陳泳彤,,61
781,0.421,https://api.spotify.com/v1/audio-analysis/7cE5ehlKJ3L9Ejhzm3udcF,0.36,282770,0.465,7cE5ehlKJ3L9Ejhzm3udcF,0.000278,10,0.109,-8.483,1,0.0337,169.845,4,https://api.spotify.com/v1/tracks/7cE5ehlKJ3L9Ejhzm3udcF,audio_features,spotify:track:7cE5ehlKJ3L9Ejhzm3udcF,0.205,2018-04-13T02:42:56Z,體面(電影《前任3:再見前任》插曲),Kelly Yu,,62
782,0.607,https://api.spotify.com/v1/audio-analysis/6fxVffaTuwjgEk5h9QyRjy,0.614,258987,0.379,6fxVffaTuwjgEk5h9QyRjy,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,https://api.spotify.com/v1/tracks/6fxVffaTuwjgEk5h9QyRjy,audio_features,spotify:track:6fxVffaTuwjgEk5h9QyRjy,0.201,2018-04-13T00:14:33Z,Photograph,Ed Sheeran,,64
783,0.163,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0.599,263400,0.448,0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,0.0232,95.05,3,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.168,2018-04-13T00:07:23Z,Perfect,Ed Sheeran,,84
784,0.00886,https://api.spotify.com/v1/audio-analysis/3Th56VIq2sEaEmPPETu7p5,0.54,237147,0.557,3Th56VIq2sEaEmPPETu7p5,0.000182,11,0.307,-6.097,1,0.0259,75.035,4,https://api.spotify.com/v1/tracks/3Th56VIq2sEaEmPPETu7p5,audio_features,spotify:track:3Th56VIq2sEaEmPPETu7p5,0.287,2018-04-13T00:03:31Z,All of the Stars,Ed Sheeran,,56
785,0.0796,https://api.spotify.com/v1/audio-analysis/22L7bfCiAkJo5xGSQgmiIO,0.541,299613,0.803,22L7bfCiAkJo5xGSQgmiIO,1.71e-05,1,0.176,-3.284,1,0.0738,142.135,4,https://api.spotify.com/v1/tracks/22L7bfCiAkJo5xGSQgmiIO,audio_features,spotify:track:22L7bfCiAkJo5xGSQgmiIO,0.221,2018-04-12T23:58:20Z,All Of The Lights,Kanye West,,71
786,0.0194,https://api.spotify.com/v1/audio-analysis/2o1F0b0NCGabe7BbLNqe5J,0.74,362000,0.828,2o1F0b0NCGabe7BbLNqe5J,0.316,4,0.0585,-5.17,0,0.0405,127.969,4,https://api.spotify.com/v1/tracks/2o1F0b0NCGabe7BbLNqe5J,audio_features,spotify:track:2o1F0b0NCGabe7BbLNqe5J,0.259,2018-04-12T23:04:31Z,No Beef,"Afrojack,Steve Aoki,Miss Palmer",,49
787,0.00931,https://api.spotify.com/v1/audio-analysis/0HUGkXVSRaLwRlhSRZzvOu,0.715,198750,0.989,0HUGkXVSRaLwRlhSRZzvOu,0.109,2,0.0475,-1.723,1,0.194,128.054,4,https://api.spotify.com/v1/tracks/0HUGkXVSRaLwRlhSRZzvOu,audio_features,spotify:track:0HUGkXVSRaLwRlhSRZzvOu,0.674,2018-04-12T06:31:47Z,Waist Time,"Diplo,Autoerotique",,48
788,0.00622,https://api.spotify.com/v1/audio-analysis/1PBk2knn4anq0vaS5KGDG2,0.548,221066,0.895,1PBk2knn4anq0vaS5KGDG2,0.0184,0,0.108,-2.794,1,0.0392,127.829,4,https://api.spotify.com/v1/tracks/1PBk2knn4anq0vaS5KGDG2,audio_features,spotify:track:1PBk2knn4anq0vaS5KGDG2,0.616,2018-04-12T06:21:52Z,In My Head,Galantis,,51
789,0.0016,https://api.spotify.com/v1/audio-analysis/5auepChUKwbHO1NWBwqGBN,0.649,219520,0.829,5auepChUKwbHO1NWBwqGBN,0.0342,0,0.254,-8.33,1,0.0355,125.953,4,https://api.spotify.com/v1/tracks/5auepChUKwbHO1NWBwqGBN,audio_features,spotify:track:5auepChUKwbHO1NWBwqGBN,0.172,2018-04-12T06:20:32Z,One Last Night On Earth - Speaker Of The House Remix,Dada Life,,45
790,0.048,https://api.spotify.com/v1/audio-analysis/5zwBmW0IbXpIA84cVHDGhe,0.634,256641,0.927,5zwBmW0IbXpIA84cVHDGhe,0.687,1,0.0864,-3.282,1,0.136,128.016,4,https://api.spotify.com/v1/tracks/5zwBmW0IbXpIA84cVHDGhe,audio_features,spotify:track:5zwBmW0IbXpIA84cVHDGhe,0.35,2018-04-11T22:24:18Z,Split (Only U),"Tiësto,The Chainsmokers",,13
791,0.661,https://api.spotify.com/v1/audio-analysis/0jb8yv9BI9BEOPDBXiwTnc,0.534,201106,0.579,0jb8yv9BI9BEOPDBXiwTnc,0.0,0,0.524,-4.374,1,0.0303,136.073,4,https://api.spotify.com/v1/tracks/0jb8yv9BI9BEOPDBXiwTnc,audio_features,spotify:track:0jb8yv9BI9BEOPDBXiwTnc,0.342,2018-04-11T21:46:47Z,Bed Of Roses (feat. Stanaj),"Afrojack,Stanaj",,46
792,0.0332,https://api.spotify.com/v1/audio-analysis/5RHCwiKeYKUldBDPw6VukL,0.69,166500,0.86,5RHCwiKeYKUldBDPw6VukL,0.00231,7,0.0944,-3.14,0,0.0746,128.0,4,https://api.spotify.com/v1/tracks/5RHCwiKeYKUldBDPw6VukL,audio_features,spotify:track:5RHCwiKeYKUldBDPw6VukL,0.388,2018-04-11T21:46:38Z,LOST,"VASSY,Afrojack,Oliver Rosa",,32
793,0.00707,https://api.spotify.com/v1/audio-analysis/4GwXdVLueKZ8YhYjZmWtYh,0.805,133125,0.968,4GwXdVLueKZ8YhYjZmWtYh,0.00091,10,0.368,-3.909,1,0.227,127.984,4,https://api.spotify.com/v1/tracks/4GwXdVLueKZ8YhYjZmWtYh,audio_features,spotify:track:4GwXdVLueKZ8YhYjZmWtYh,0.211,2018-04-10T23:38:03Z,Live The Night,"W&W,Hardwell,Lil Jon",,54
794,0.199,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,0.63,222160,0.928,0azC730Exh71aQlOt9Zj3y,0.124,9,0.148,-2.787,0,0.0331,123.963,4,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,audio_features,spotify:track:0azC730Exh71aQlOt9Zj3y,0.465,2018-04-10T23:37:54Z,This Is What You Came For,"Calvin Harris,Rihanna",,76
795,0.00695,https://api.spotify.com/v1/audio-analysis/1Hk0QRlUFCHYG6zIvUh0Xd,0.583,233239,0.748,1Hk0QRlUFCHYG6zIvUh0Xd,0.0241,6,0.22,-4.798,1,0.0292,142.029,4,https://api.spotify.com/v1/tracks/1Hk0QRlUFCHYG6zIvUh0Xd,audio_features,spotify:track:1Hk0QRlUFCHYG6zIvUh0Xd,0.254,2018-04-10T23:37:32Z,Summer,Marshmello,,65
